,Count,Dist1,Dist2,Dist3,Dist4,Dist5,Sim1,Sim2,Sim3,Sim4,Sim5,Word
13163,11,0.922420740128,0.917578935623,0.917153775692,0.914047658443,0.912621676922,glides,bordering,rolling,norfolk,malibu,cruises
13164,1,0.799886405468,0.738359689713,0.725373029709,0.723741889,0.722751379013,petersberg,intemittently,pulsateing,affixed,sum,lengthwise
13165,10,0.915705382824,0.915017306805,0.913625478745,0.911999464035,0.907726466656,passes,renton,fling,randolph,glides,cruised
13166,1,0.854908585548,0.837040245533,0.834897100925,0.822129487991,0.821422994137,folowing,momen,ciggetett,hours,headi,comany
13167,3,0.949890673161,0.943628251553,0.942905962467,0.939453780651,0.937830865383,situation,juste,unos,bricks,menos,freight
13168,4,0.934145152569,0.933593451977,0.93051970005,0.92846506834,0.92774361372,cups,feed,quad,terrace,eacute,fianc
13169,1,0.842362165451,0.841847062111,0.834660708904,0.827543795109,0.826883196831,colts,prunedale,ommited,cypress,edward,coeburn
13170,1,0.959302663803,0.958462238312,0.957886517048,0.955909609795,0.955759227276,wpafb,charlottesville,chalfont,bakersfield,playa,vewed
13171,3,0.916620910168,0.89452278614,0.893281936646,0.892430126667,0.891679048538,throoh,anybody,okmulgee,reording,govt,writer
13172,1,0.912016391754,0.911533772945,0.905184030533,0.903050124645,0.895383834839,wnc,piggyback,unreported,scant,historical,larkspur
13173,1,0.925757229328,0.921864211559,0.912006914616,0.910441219807,0.904861092567,fighters,airforce,jetliner,intercept,airliners,downpour
13174,1,0.828907072544,0.810962855816,0.802931725979,0.79969137907,0.798371732235,bauitiful,orangish,oran,amber,cauldron,streamer
13175,1,0.964079320431,0.960263192654,0.958939909935,0.958724796772,0.958598196507,retired,www,au,letterman,ufoinfillmore,reporters
13176,1,0.86651802063,0.859396278858,0.85051202774,0.850044727325,0.847598314285,amelia,rumney,peotone,tigard,plano,louisburg
13177,3,0.899292171001,0.897994041443,0.895906984806,0.892143249512,0.889531731606,wart,lizard,comet,sounded,braking,banner
13178,1,0.895145118237,0.87357544899,0.869139492512,0.867476463318,0.864678263664,shu,wart,serpent,hoard,backside,aneye
13179,2,0.933191239834,0.932376921177,0.931646406651,0.930055677891,0.929567873478,bridgewater,haven,douglas,holland,dfw,natchitoches
13180,1,0.821346104145,0.803389668465,0.798406302929,0.797977209091,0.797811925411,exceptional,great,rapid,blistering,observational,progressive
13181,2,0.928499281406,0.9202465415,0.918324768543,0.917045772076,0.915623486042,cousin,father,uncle,living,aunt,cry
13182,14,0.922509253025,0.917498588562,0.913457930088,0.907490491867,0.907467901707,acceleration,intricate,directional,percision,climb,banking
13183,10,0.899487733841,0.887740254402,0.885476946831,0.880728960037,0.880722343922,disturbed,produce,neither,legit,gosh,cra
13184,62,0.944681584835,0.937066316605,0.935838520527,0.935664713383,0.933708548546,dissapears,vanishing,dissappears,disapears,brightens,dissapearing
13185,3,0.913659989834,0.905219733715,0.904373526573,0.90188139677,0.900672495365,lund,checked,lets,bang,producing,coors
13186,1,0.836319744587,0.830993354321,0.813561201096,0.809343278408,0.804369211197,joins,recedes,dispers,upwards,synchonized,nowher
13187,1,0.807705521584,0.79638260603,0.793814778328,0.792910754681,0.792249441147,werewatching,extremelly,smallish,luminc,expelled,cro
13188,4,0.973652124405,0.960207402706,0.958787858486,0.958643078804,0.957878291607,shark,pursuing,edged,hamburger,fin,bulky
13189,3,0.937971532345,0.936297178268,0.935131847858,0.932993113995,0.931128442287,flourescent,fluorescent,aqua,lime,sunland,jade
13190,1,0.873272120953,0.872094094753,0.868017196655,0.857044100761,0.854142665863,rubic,darker,floresent,involvement,treating,paluseing
13191,1,0.846890807152,0.827249288559,0.819307327271,0.814896643162,0.812857687473,grow,conitinued,vilently,fizzle,nowehere,backfire
13192,4,0.960890948772,0.956109166145,0.954848587513,0.954147517681,0.954006910324,walla,forge,jfk,sherman,westwood,aberdeen
13193,1,0.938563883305,0.937808275223,0.936796724796,0.932748138905,0.932723701,calm,memorial,ther,labor,windy,spirits
13194,1,0.857969462872,0.852023243904,0.84188580513,0.838087618351,0.834608852863,felid,saugerties,jewels,hilltop,sways,strafed
13195,7,0.92843234539,0.925244152546,0.920713722706,0.920369684696,0.918511748314,truck,neighbor,husbands,hay,residence,pickup
13196,1,0.922197759151,0.92029684782,0.915144145489,0.914812743664,0.914184987545,hicksville,butte,ferndale,chimney,farmland,gatineau
13197,8,0.945192873478,0.941499054432,0.939210176468,0.9382994771,0.932995736599,external,information,stil,email,ruining,available
13198,1,0.907518088818,0.906635701656,0.900713086128,0.898477971554,0.892792224884,theses,actually,helping,filming,professional,premises
13199,44,0.961666166782,0.961427569389,0.959360122681,0.954975426197,0.954214394093,month,occurred,event,sometime,recently,incident
13200,1,0.954584896564,0.95353358984,0.951819479465,0.95117431879,0.950029432774,sensory,homage,sos,david,hacia,aggie
13201,1,0.893987238407,0.878355503082,0.860512435436,0.860104799271,0.85970968008,unknowns,whaleys,urgent,strap,worlds,cryptic
13202,1,0.818740308285,0.813962519169,0.806345641613,0.806008636951,0.801258504391,winder,dowtown,extingushed,pougkeepsie,barrhaven,obgect
13203,7,0.959698021412,0.950534701347,0.948821604252,0.948501527309,0.948251664639,minutos,dit,tres,regarder,tenessee,thou
13204,1,0.961801707745,0.958512961864,0.957512915134,0.9572032094,0.956921577454,stove,system,que,causes,gsfc,thot
13205,1,0.930065572262,0.929649949074,0.925548136234,0.923651874065,0.922658860683,denver,wisconsin,foothills,madison,cities,waldoboro
13206,2,0.826584279537,0.783033430576,0.776171863079,0.769542813301,0.762796163559,maybe,awaking,huvring,cornfields,busses,probaly
13207,1,0.868736624718,0.862576663494,0.847713291645,0.84742385149,0.83619838953,antenni,terrain,parrallel,briggs,land,binns
13208,1,0.968665421009,0.9654083848,0.964538693428,0.957657337189,0.957141935825,martin,flighing,europe,leap,estates,napali
13209,11,0.960155367851,0.959664881229,0.956963956356,0.955167174339,0.954768538475,rectangles,completly,uni,deux,sinclair,dimensional
13210,1,0.899162650108,0.875701129436,0.873453915119,0.868668079376,0.862583994865,types,seperate,sightins,plus,trucks,frosty
13211,39,0.97599452734,0.970329761505,0.9684253335,0.968418180943,0.96779948473,patrol,grass,camp,service,hospital,church
13212,2,0.897411048412,0.887697398663,0.882863938808,0.88266992569,0.879977166653,dryden,montclair,trotwood,barstow,westbound,tonto
13213,1,0.826018333435,0.78239428997,0.778623819351,0.769656419754,0.767220854759,rowboat,ingot,knob,transluscet,trough,sine
13214,1,0.882392644882,0.877885341644,0.874020457268,0.870920181274,0.869775116444,redish,yellowish,pale,pink,creamy,bauitiful
13215,1,0.923440515995,0.898166775703,0.898129999638,0.895243644714,0.894906163216,nosed,bogart,blk,contiguous,dividing,widening
13216,1,0.846668481827,0.837077021599,0.835921704769,0.83061593771,0.829457342625,othe,emissions,atomosphere,occurring,identical,corne
13217,4,0.800362884998,0.776602983475,0.774115085602,0.772802174091,0.766342818737,populous,cheeseman,unidentified,stark,almont,resting
13218,12,0.939952850342,0.939376652241,0.938038349152,0.937885940075,0.937288105488,veering,drift,danced,zooming,dipping,raced
13219,1,0.918829977512,0.910785675049,0.91008836031,0.906000137329,0.902841448784,poinciana,strikes,federalsburg,eject,figuration,champion
13220,1,0.848779797554,0.846470713615,0.845087170601,0.840068519115,0.839994072914,isleta,lino,tx,nella,hobbs,ja
13221,1,0.940888345242,0.940582513809,0.939000189304,0.938643634319,0.936409831047,attempts,masked,screaming,dista,domes,spehre
13222,9,0.927529931068,0.917590618134,0.911900520325,0.907533705235,0.906824886799,veers,ossipee,mud,floats,lumenescent,races
13223,1,0.820487618446,0.815200746059,0.813252151012,0.810442745686,0.810361564159,unheard,provide,hesitates,rounds,lightn,tornados
13224,6,0.877602219582,0.87737762928,0.867404341698,0.866866588593,0.86217045784,flawed,whether,suspect,genuine,strongly,uncertain
13225,7,0.962085425854,0.953523814678,0.95240932703,0.952114224434,0.951327443123,dramatic,abduction,elects,bodies,anonymous,reliable
13226,2,0.891192913055,0.874635577202,0.870867967606,0.869393229485,0.862865447998,winking,implanted,glide,triad,powerlines,existance
13227,2,0.808204114437,0.799886167049,0.797918140888,0.792389452457,0.791251003742,many,dailight,each,indicator,parole,error
13228,3,0.948891460896,0.948572456837,0.944582283497,0.943013489246,0.940774381161,ba,hospital,mart,wal,emergency,swim
13229,2,0.832805454731,0.826534569263,0.824643433094,0.823643386364,0.82195186615,floyds,bedford,nansen,mohawk,meridian,skykomish
13230,1,0.808018863201,0.806999862194,0.803016841412,0.799443542957,0.798754036427,attenti,shotgun,seated,frenchman,ulta,housemate
13231,2,0.947695314884,0.946770131588,0.946158289909,0.945492684841,0.945292174816,tenessee,egrave,sean,wash,uso,apppeared
13232,1,0.86721265316,0.853126764297,0.844776630402,0.83949893713,0.838148474693,sutton,daytime,mil,larkspur,missing,alledged
13233,2,0.95374661684,0.952408730984,0.952305018902,0.951175451279,0.951149642467,flats,ms,peak,parkway,baker,bethesda
13234,1,0.920571863651,0.905527412891,0.900476276875,0.899518370628,0.899214029312,newfound,keokuk,warning,electronics,stormwatcher,spiralling
13235,1,0.941652595997,0.940069496632,0.938170611858,0.93695217371,0.936466038227,atv,kane,minister,alerte,francois,knoebel
13236,1,0.833101391792,0.824994146824,0.81285572052,0.81231123209,0.807348132133,moveme,hyper,amazing,impossible,sudden,alert
13237,1,0.955952048302,0.95046454668,0.949806153774,0.949348032475,0.943517148495,havasu,panama,stevens,salt,hayward,pourtsmouth
13238,1,0.863285183907,0.852835416794,0.852731466293,0.84895825386,0.84895414114,longitude,reversal,northerly,latitude,southwesterly,airplne
13239,8,0.977249264717,0.975955486298,0.972778975964,0.972145318985,0.971847057343,manitoba,alberta,ann,arbor,anna,redlands
13240,1,0.950260579586,0.942315042019,0.94142216444,0.938988864422,0.937929809093,clackamas,fairlee,coastal,sequoia,burnsville,kelle
13241,1,0.824170172215,0.823448956013,0.818536818027,0.814599573612,0.812749922276,wiscosin,bluegreen,thornton,greeninsh,fulshear,starnge
13242,2,0.825329363346,0.813900709152,0.812961101532,0.812295019627,0.810604274273,controllers,inyokern,ofcourse,romulus,withkout,grayis
13243,1,0.942625939846,0.938730478287,0.933880507946,0.9334897995,0.932929813862,enjoyed,par,stuff,norsk,swithcboard,limints
13244,1,0.924216449261,0.922949790955,0.921413600445,0.921155869961,0.920116245747,lejeune,signs,arsenal,silos,amerca,elem
13245,55,0.95062571764,0.949323832989,0.946886837482,0.946459829807,0.945121645927,aliens,young,police,recently,experienced,person
13246,2,0.917737901211,0.901130914688,0.900232493877,0.895964562893,0.892948210239,logical,elect,fusilage,detector,visiable,eles
13247,3,0.945371508598,0.940495550632,0.939571261406,0.937058269978,0.935200512409,minutos,maby,freeze,arming,connector,elev
13248,2,0.948689639568,0.94280153513,0.941732466221,0.939536511898,0.937014758587,reservour,wyoming,waxahachie,lawton,florissant,kelly
13249,1,0.907669842243,0.904826104641,0.901190459728,0.900131583214,0.9000172019,best,want,your,thank,explain,normaly
13250,2,0.951483428478,0.949817717075,0.949112355709,0.948080956936,0.946186602116,firesball,casino,flagstaff,celebration,french,cabins
13251,1,0.942656338215,0.942162930965,0.931310176849,0.93057256937,0.927388489246,vehemently,sonoma,waukesha,hemet,rescue,buchanan
13252,1,0.950407087803,0.943533837795,0.938787519932,0.93741941452,0.937285780907,guaymas,metour,bourbeau,greenlake,increible,hermosillo
13253,44,0.975769817829,0.967048704624,0.966693282127,0.966314077377,0.965266406536,book,guy,aboard,helping,truly,using
13254,4,0.947547137737,0.940521895885,0.940327644348,0.940325558186,0.940153896809,gifford,par,basin,linda,recieve,forrest
13255,1,0.896653473377,0.890980422497,0.888382673264,0.888280749321,0.888178229332,aftenoon,weather,conditions,luner,net,vanishhing
13256,1,0.925805985928,0.912232339382,0.910024344921,0.909996211529,0.902543842793,findings,attach,differant,format,mardi,conclusions
13257,1147,0.971749544144,0.959850549698,0.909241974354,0.906698465347,0.889617860317,spheres,fireballs,balls,globes,circles,orbs
13258,5,0.960836231709,0.956646502018,0.95615118742,0.952208817005,0.95218282938,noxen,vt,mishawaka,township,pennsylvania,aloha
13259,6,0.946924388409,0.922925293446,0.916437804699,0.912878513336,0.910015761852,unbelievable,fantastic,tremendous,mindboggling,supersonic,incredable
13260,1,0.792122840881,0.776791572571,0.763407826424,0.756252884865,0.755853950977,alleyit,constelatio,itunti,fender,parall,orbi
13261,9,0.948732078075,0.948394715786,0.947380840778,0.946773469448,0.94561290741,upstate,evanston,dayton,avon,covington,plainfield
13262,23,0.970740377903,0.967758715153,0.965109884739,0.956707537174,0.953639447689,cst,cdt,pdt,nov,est,pst
13263,4,0.977112531662,0.974520146847,0.973793148994,0.973683059216,0.973661184311,mills,weapons,gras,para,hypersonic,sydney
13264,4,0.923841297626,0.921255111694,0.918037831783,0.91681188345,0.915581047535,strobed,lifelong,omg,blaze,heartland,orbe
13265,31,0.980620384216,0.979268074036,0.978982329369,0.971584618092,0.968815803528,test,com,www,http,iv,nasa
13266,2,0.905932068825,0.899556398392,0.895756363869,0.894582808018,0.894215524197,murrieta,brighton,novi,lamplike,imaged,jutting
13267,13,0.971458852291,0.968426287174,0.967653751373,0.967508554459,0.966455578804,dump,emissary,datetime,free,pays,australia
13268,7,0.928921282291,0.927858054638,0.927429378033,0.925126731396,0.924419462681,cary,investigations,beachwood,utah,cleveland,ozarks
13269,11,0.958446502686,0.952532589436,0.949479460716,0.947151005268,0.942565262318,configuration,sh,repts,tests,performed,format
13270,1,0.930454790592,0.921843230724,0.92076164484,0.919798195362,0.919660031796,moca,thay,voorhees,blur,chuck,cincinati
13271,1,0.828407347202,0.817655026913,0.815654337406,0.814464688301,0.806889295578,sligh,directio,invisible,parabola,roan,triagnular
13272,3,0.957172930241,0.948382675648,0.94667750597,0.942831099033,0.941667258739,surprise,recent,utahs,hunters,aboout,waching
13273,27,0.977575063705,0.972850561142,0.969856441021,0.966210544109,0.965675532818,experienced,retired,usaf,government,current,private
13274,1,0.782850563526,0.779064059258,0.760286211967,0.758236587048,0.757199525833,passsed,obucted,mcgraw,littel,drainage,yatesville
13275,2,0.929840087891,0.925924122334,0.925915300846,0.924421846867,0.922751545906,witnessess,cornell,cruses,airbase,randolph,tomah
13276,143,0.928170800209,0.919397175312,0.903211236,0.903038263321,0.901629149914,c,thunderstorms,mail,yesterday,kihei,d
13277,1,0.922730743885,0.920425593853,0.920120418072,0.918375492096,0.917955636978,newer,iq,objec,murphy,quanah,agressive
13278,4,0.914167106152,0.913659989834,0.911868095398,0.909358561039,0.90899091959,officials,important,authentic,message,vibrations,obser
13279,6,0.963569819927,0.958895742893,0.957060396671,0.956933200359,0.956260502338,absurved,del,estillsprings,greene,senses,nightsky
13280,13,0.94551974535,0.943324148655,0.942339241505,0.94189709425,0.940748035908,dive,seeming,disapear,seened,stoping,continue
13281,1,0.914969980717,0.910290181637,0.908573150635,0.905807256699,0.903363704681,meandering,aspen,hangs,shepherdstown,leesburg,aylmer
13282,2,0.971898317337,0.970490455627,0.963804781437,0.963137447834,0.962612569332,olympia,clara,bellevue,burnsville,cook,clearview
13283,1,0.784914195538,0.752557992935,0.752218484879,0.745483756065,0.743910193443,disapearance,cilender,pinplint,disappear,stronger,continui
13284,1,0.931779325008,0.930665791035,0.928783893585,0.928071916103,0.9280641675,rouge,price,sparkely,arena,downs,attica
13285,65,0.960938990116,0.959664821625,0.958330333233,0.957769453526,0.957672715187,mn,lucie,paul,lakes,clinton,spring
13286,56,0.973770558834,0.969212532043,0.968192636967,0.967907845974,0.967792272568,louisville,virginia,ky,bernardino,oklahoma,palm
13287,12,0.98254776001,0.981366634369,0.980166196823,0.97917509079,0.978692293167,de,grounds,mtn,facility,prince,palo
13288,1,0.840210974216,0.838136732578,0.831205904484,0.829090595245,0.825470209122,colourless,oragneish,appendaged,multicolored,yes,boomrang
13289,2,0.910640656948,0.908685982227,0.905429005623,0.905341148376,0.904803872108,covington,pittsburg,brooklyn,marcos,williamsport,pala
13290,10,0.962808668613,0.954524695873,0.948105633259,0.946519374847,0.94646435976,act,natural,emit,demonstrating,aproximadamente,curious
